Table Name: vehicleObservation$RecordAll$domain0, Topic Name: vehicleObservation
Timestamp,vehicle_id,header.create_stamp.nanoseconds,header.valid_after_stamp.nanoseconds,pose.x,pose.y,pose.yaw
1551295547193999000,3,1551295547160000000,1551295547160000000,2.0825177381,1.1691978123,-2.9445242010
1551295547215710000,3,1551295547180000000,1551295547180000000,2.0726733861,1.1676141279,-2.9445236043
1551295547232990000,3,1551295547200000000,1551295547200000000,2.0632308182,1.1641339807,-2.9208813859
1551295547259222000,3,1551295547220000000,1551295547220000000,2.0553398108,1.1624754892,-2.9208806651
1551295547273743000,3,1551295547240000000,1551295547240000000,2.0454323215,1.1611725258,-2.9243885858
1551295547291745000,3,1551295547260000000,1551295547260000000,2.0355870388,1.1595889648,-2.9243913354
1551295547315813000,3,1551295547280000000,1551295547280000000,2.0276954322,1.1579305496,-2.9243929065
1551295547340898000,3,1551295547300000000,1551295547300000000,2.0175838053,1.1552721232,-2.9354062245
1551295547351578000,3,1551295547320000000,1551295547320000000,2.0077378090,1.1536884007,-2.9354087324
1551295547375101999,3,1551295547340000000,1551295547340000000,1.9969833346,1.1518169100,-2.9313591267
1551295547391810999,3,1551295547360000000,1551295547360000000,1.9877810229,1.1483156256,-2.9445142282
1551295547419264999,3,1551295547380000000,1551295547380000000,1.9779342908,1.1467314936,-2.9445136315
1551295547431463999,3,1551295547400000000,1551295547400000000,1.9692601855,1.1441589697,-2.9326722574
1551295547452629999,3,1551295547420000000,1551295547420000000,1.9604123859,1.1424322810,-2.9313610146
1551295547471915999,3,1551295547440000000,1551295547440000000,1.9501998288,1.1391284039,-2.9465146727
1551295547494330999,3,1551295547460000000,1551295547460000000,1.9423062918,1.1374695064,-2.9465158844
1551295547512458999,3,1551295547480000000,1551295547480000000,1.9324583358,1.1358853732,-2.9465181562
1551295547531814999,3,1551295547500000000,1551295547500000000,1.9226101539,1.1343012038,-2.9465204280
1551295547549711999,3,1551295547520000000,1551295547520000000,1.9147160581,1.1326421992,-2.9465216396
1551295547579477999,3,1551295547540000000,1551295547540000000,1.9046176571,1.1300006547,-2.9577085199
1551295547589445999,3,1551295547560000000,1551295547560000000,1.8947687602,1.1284163244,-2.9577105617
1551295547611971999,3,1551295547580000000,1551295547580000000,1.8839423787,1.1268693086,-2.9577126035
1551295547628449999,3,1551295547600000000,1551295547600000000,1.8749575612,1.1246723959,-2.9627241286
1551295547656132999,3,1551295547620000000,1551295547620000000,1.8651035302,1.1207320764,-2.9577927839
1551295547668545999,3,1551295547640000000,1551295547640000000,1.8560681809,1.1200131734,-2.9689840578
1551295547686986999,3,1551295547660000000,1551295547660000000,1.8473581091,1.1174878239,-2.9577912267
1551295547707150999,3,1551295547680000000,1551295547680000000,1.8373062915,1.1158273462,-2.9689876939
1551295547732725998,3,1551295547700000000,1551295547700000000,1.8274557018,1.1142426759,-2.9689895120
1551295547745603999,3,1551295547720000000,1551295547720000000,1.8195126530,1.1116502181,-2.9695612294
1551295547765404998,3,1551295547740000000,1551295547740000000,1.8096307974,1.1090397622,-2.9689892938
1551295547786360999,3,1551295547760000000,1551295547760000000,1.8007061278,1.1077113091,-2.9726258994
1551295547817749998,3,1551295547780000000,1551295547780000000,1.7900918051,1.1049605383,-2.9577221068
1551295547830255998,3,1551295547800000000,1551295547800000000,1.7804455144,1.1023100513,-2.9444893141
1551295547846532998,3,1551295547820000000,1551295547820000000,1.7705545196,1.0997457494,-2.9444887173
1551295547864372998,3,1551295547840000000,1551295547840000000,1.7623726903,1.0971974097,-2.9577796871
1551295547890984998,3,1551295547860000000,1551295547860000000,1.7525399982,1.0943193609,-2.9538910760
1551295547904575998,3,1551295547880000000,1551295547880000000,1.7426872086,1.0927342857,-2.9538931955
1551295547924180998,3,1551295547900000000,1551295547900000000,1.7327761497,1.0914579989,-2.9577274151
1551295547948247998,3,1551295547920000000,1551295547920000000,1.7249722538,1.0869383264,-2.9465416304
1551295547972717998,3,1551295547940000000,1551295547940000000,1.7141411691,1.0853904639,-2.9465439020
1551295547985810998,3,1551295547960000000,1551295547960000000,1.7046090072,1.0822566728,-2.9272583771
1551295548004257000,3,1551295547960000000,1551295547960000000,1.6956398596,1.0810652352,-2.9326391326
1551295548023019000,3,1551295547980000000,1551295547980000000,1.6858390111,1.0780690669,-2.9272594597
1551295548042577000,3,1551295548000000000,1551295548000000000,1.6765858976,1.0747389577,-2.9426043178
1551295548063291000,3,1551295548020000000,1551295548020000000,1.6678266742,1.0725415532,-2.9354530211
1551295548082064000,3,1551295548040000000,1551295548040000000,1.6582256336,1.0697844352,-2.9208352699
1551295548102210000,3,1551295548060000000,1551295548060000000,1.6493578207,1.0681183209,-2.9202970255
1551295548130912000,3,1551295548080000000,1551295548080000000,1.6377046681,1.0659208561,-2.9117085622
1551295548141763000,3,1551295548100000000,1551295548100000000,1.6288721215,1.0641043763,-2.9092862893
1551295548164204000,3,1551295548120000000,1551295548120000000,1.6200768517,1.0621343742,-2.9049375059
1551295548181807000,3,1551295548140000000,1551295548140000000,1.6106126259,1.0578606067,-2.8834491158
1551295548211827000,3,1551295548160000000,1551295548160000000,1.6023486502,1.0553463748,-2.8973708240
1551295548224262000,3,1551295548180000000,1551295548180000000,1.5923045780,1.0533833218,-2.9049393318
1551295548239477000,3,1551295548200000000,1551295548200000000,1.5833424686,1.0521071567,-2.9092928024
1551295548265742000,3,1551295548220000000,1551295548220000000,1.5727810016,1.0494383330,-2.8952321496
1551295548282470000,3,1551295548240000000,1551295548240000000,1.5647737200,1.0459213321,-2.8965315463
1551295548299470000,3,1551295548260000000,1551295548260000000,1.5549421118,1.0442315792,-2.8952293051
1551295548318810000,3,1551295548280000000,1551295548280000000,1.5469575275,1.0417608369,-2.8973646879
1551295548340286000,3,1551295548300000000,1551295548300000000,1.5385014722,1.0389909858,-2.9203105144
1551295548366594999,3,1551295548320000000,1551295548320000000,1.5276560750,1.0374826127,-2.9208185452
1551295548383477999,3,1551295548340000000,1551295548340000000,1.5188616082,1.0354790746,-2.9160689017
1551295548399440999,3,1551295548360000000,1551295548360000000,1.5099406474,1.0328753845,-2.9160674327
1551295548422251999,3,1551295548380000000,1551295548380000000,1.5011453777,1.0297313743,-2.9093039965
1551295548444078999,3,1551295548400000000,1551295548400000000,1.4920208345,1.0280075066,-2.9203159979
1551295548457776999,3,1551295548420000000,1551295548420000000,1.4838420369,1.0252757919,-2.9314214986
1551295548477968999,3,1551295548440000000,1551295548440000000,1.4731903386,1.0228765619,-2.9208112639
1551295548503995999,3,1551295548460000000,1551295548460000000,1.4650599671,1.0210853688,-2.9314266891
1551295548517971999,3,1551295548480000000,1551295548480000000,1.4564127313,1.0195519676,-2.9203218014
1551295548536212999,3,1551295548500000000,1551295548500000000,1.4474900523,1.0169479060,-2.9203246431
1551295548556374999,3,1551295548520000000,1551295548520000000,1.4383721241,1.0152332231,-2.9314290876
1551295548592148999,3,1551295548540000000,1551295548540000000,1.4292220334,1.0125477179,-2.9426255072
1551295548598548999,3,1551295548560000000,1551295548560000000,1.4202352959,1.0102602528,-2.9465685852
1551295548615621999,3,1551295548580000000,1551295548580000000,1.4106036522,1.0075509807,-2.9325980828
1551295548635674999,3,1551295548600000000,1551295548600000000,1.4026981475,1.0058892198,-2.9325973022
1551295548656111999,3,1551295548620000000,1551295548620000000,1.3935844568,1.0053876266,-2.9465743392
1551295548678406999,3,1551295548640000000,1551295548640000000,1.3835496571,1.0047007006,-2.9577493895
1551295548695639999,3,1551295548660000000,1551295548660000000,1.3745848889,1.0011133936,-2.9577232104
1551295548714007999,3,1551295548680000000,1551295548680000000,1.3657580201,0.9991826751,-2.9539239270
1551295548733465999,3,1551295548700000000,1551295548700000000,1.3569878475,0.9969667430,-2.9465782760
1551295548763012999,3,1551295548720000000,1551295548720000000,1.3481029071,0.9953422216,-2.9465794873
1551295548775780999,3,1551295548740000000,1551295548740000000,1.3383688918,0.9931145695,-2.9386132027
1551295548793925998,3,1551295548760000000,1551295548760000000,1.3291584787,0.9907610534,-2.9539273708
1551295548813900998,3,1551295548780000000,1551295548780000000,1.3210294920,0.9903164638,-2.9690191807
1551295548832694998,3,1551295548800000000,1551295548800000000,1.3132863503,0.9877421662,-2.9577159791
1551295548851970998,3,1551295548820000000,1551295548820000000,1.3043441780,0.9864228251,-2.9615040325
1551295548874010998,3,1551295548840000000,1551295548840000000,1.2933934049,0.9854796743,-2.9690236888
1551295548891339998,3,1551295548860000000,1551295548860000000,1.2854853746,0.9838175159,-2.9690245614
1551295548927522998,3,1551295548880000000,1551295548880000000,1.2771957998,0.9820371843,-2.9917940773
1551295548933741998,3,1551295548900000000,1551295548900000000,1.2674123769,0.9824107296,-2.9917974154
1551295548951558998,3,1551295548920000000,1551295548920000000,1.2586248352,0.9801450016,-2.9838904024
1551295548974229998,3,1551295548940000000,1551295548940000000,1.2496384734,0.9791609134,-2.9918001971
1551295549003705000,3,1551295548960000000,1551295548960000000,1.2425357894,0.9786614477,-3.0065874867
1551295549011139000,3,1551295548980000000,1551295548980000000,1.2316565049,0.9773717414,-3.0097959729
1551295549031117000,3,1551295549000000000,1551295549000000000,1.2225793411,0.9772883472,-3.0287396693
1551295549049816000,3,1551295549020000000,1551295549020000000,1.2146698875,0.9756257555,-3.0287387199
1551295549084498000,3,1551295549040000000,1551295549040000000,1.2067602654,0.9739631284,-3.0287377704
1551295549091379000,3,1551295549060000000,1551295549060000000,1.1969411587,0.9746473721,-3.0325537269
1551295549109813000,3,1551295549080000000,1551295549080000000,1.1879557575,0.9739585016,-3.0440343328
1551295549134913000,3,1551295549100000000,1551295549100000000,1.1781941839,0.9741002195,-3.0411966496
1551295549154739000,3,1551295549120000000,1551295549120000000,1.1700179173,0.9725650767,-3.0667680625
1551295549170299000,3,1551295549140000000,1551295549140000000,1.1611937703,0.9731421450,-3.0697166685
1551295549187262000,3,1551295549160000000,1551295549160000000,1.1524047222,0.9732422254,-3.0668325283
1551295549208519000,3,1551295549180000000,1551295549180000000,1.1435301050,0.9714254337,-3.0644913634
1551295549236350000,3,1551295549200000000,1551295549200000000,1.1356324506,0.9727000262,-3.0764237974
1551295549248947000,3,1551295549220000000,1551295549220000000,1.1258222332,0.9734693719,-3.0812636384
1551295549269447000,3,1551295549240000000,1551295549240000000,1.1169430901,0.9716729893,-3.0791778375
1551295549287656000,3,1551295549260000000,1551295549260000000,1.1089429739,0.9717160780,-3.1000064488
1551295549308631000,3,1551295549280000000,1551295549280000000,1.0991088864,0.9735775047,-3.1181646908
1551295549331714999,3,1551295549300000000,1551295549300000000,1.0912803675,0.9738762296,-3.1181660217
1551295549348528999,3,1551295549320000000,1551295549320000000,1.0805200416,0.9741267678,-3.1162134117
1551295549367460999,3,1551295549340000000,1551295549340000000,1.0726757639,0.9751774249,-3.1253866057
1551295549391623000,3,1551295549360000000,1551295549360000000,1.0638633712,0.9758739917,-3.1297848577
1551295549410885999,3,1551295549380000000,1551295549380000000,1.0549252734,0.9742234730,-3.1414416822
1551295549426551999,3,1551295549400000000,1551295549400000000,1.0451821527,0.9751341041,-3.1360329954
1551295549445693999,3,1551295549420000000,1551295549420000000,1.0363773731,0.9767456139,3.1315964944
1551295549475963999,3,1551295549440000000,1551295549440000000,1.0285665167,0.9781336728,3.1183088059
1551295549485897999,3,1551295549460000000,1551295549460000000,1.0188083575,0.9794716317,3.1065394377
1551295549506362999,3,1551295549480000000,1551295549480000000,1.0090183694,0.9797402879,3.1078162142
1551295549526229999,3,1551295549500000000,1551295549500000000,1.0002537117,0.9811477241,3.0947387006
1551295549547580999,3,1551295549520000000,1551295549520000000,0.9914551065,0.9814713311,3.0829109932
1551295549564032999,3,1551295549540000000,1551295549540000000,0.9836885413,0.9827398043,3.0710589190
1551295549585939999,3,1551295549560000000,1551295549560000000,0.9730394813,0.9851020827,3.0591854971
1551295549603201999,3,1551295549560000000,1551295549560000000,0.9642079289,0.9851468442,3.0627484973
1551295549634339999,3,1551295549580000000,1551295549580000000,0.9565374002,0.9872132323,3.0411032814
1551295549642548999,3,1551295549600000000,1551295549600000000,0.9469502132,0.9900046333,3.0234707260
1551295549662518999,3,1551295549620000000,1551295549620000000,0.9391655056,0.9913068494,3.0231891186
1551295549682087999,3,1551295549640000000,1551295549640000000,0.9304319378,0.9922509192,3.0157178681
1551295549714007999,3,1551295549660000000,1551295549660000000,0.9198893074,0.9949835340,2.9992116339
1551295549721844999,3,1551295549680000000,1551295549680000000,0.9121639105,0.9966877876,2.9939740008
1551295549740699999,3,1551295549700000000,1551295549700000000,0.9034753375,0.9985147769,2.9876817843
1551295549762383998,3,1551295549720000000,1551295549720000000,0.8940109358,1.0008173384,2.9638297977
1551295549788212998,3,1551295549740000000,1551295549740000000,0.8853731395,1.0028309981,2.9551865472
1551295549802668998,3,1551295549760000000,1551295549760000000,0.8757162146,1.0054057364,2.9522081779
1551295549820013998,3,1551295549780000000,1551295549780000000,0.8673600531,1.0087262895,2.9272658281
1551295549842738998,3,1551295549800000000,1551295549800000000,0.8595576714,1.0099367905,2.9281242428
1551295549862596998,3,1551295549820000000,1551295549820000000,0.8510200880,1.0130713344,2.9176666825
1551295549880078998,3,1551295549840000000,1551295549840000000,0.8416684912,1.0168834945,2.8991481653
1551295549899151998,3,1551295549860000000,1551295549860000000,0.8340368229,1.0187820164,2.8913611918
1551295549920124998,3,1551295549880000000,1551295549880000000,0.8256303899,1.0222822510,2.8761910138
1551295549946988998,3,1551295549900000000,1551295549900000000,0.8148813821,1.0244020643,2.8793776659
1551295549958348998,3,1551295549920000000,1551295549920000000,0.8076260563,1.0267365068,2.8535841998
1551295549980576998,3,1551295549940000000,1551295549940000000,0.8001464034,1.0298731065,2.8424165710
1551295549998356998,3,1551295549960000000,1551295549960000000,0.7907929269,1.0341588152,2.8300071703
1551295550024482000,3,1551295549980000000,1551295549980000000,0.7826258939,1.0381220574,2.8085909966
1551295550038354000,3,1551295550000000000,1551295550000000000,0.7749241589,1.0413624708,2.8085917083
1551295550058915000,3,1551295550020000000,1551295550020000000,0.7655605892,1.0446557648,2.7961943090
1551295550078738000,3,1551295550040000000,1551295550040000000,0.7583948010,1.0493422471,2.7773903471
1551295550100499000,3,1551295550060000000,1551295550060000000,0.7505241438,1.0521345958,2.7832306802
1551295550118232000,3,1551295550080000000,1551295550080000000,0.7406753957,1.0575109307,2.7567417422
1551295550136015000,3,1551295550100000000,1551295550100000000,0.7333381388,1.0616346817,2.7450891692
1551295550156711000,3,1551295550120000000,1551295550120000000,0.7260611640,1.0649874635,2.7305946731
1551295550181407000,3,1551295550140000000,1551295550140000000,0.7168101081,1.0701064280,2.7196130350
1551295550200747000,3,1551295550160000000,1551295550160000000,0.7095118553,1.0751165995,2.7090336719
1551295550215809000,3,1551295550180000000,1551295550180000000,0.7031320067,1.0790508656,2.6991871019
1551295550236965000,3,1551295550200000000,1551295550200000000,0.6950550248,1.0835723478,2.6823299372
1551295550258401000,3,1551295550220000000,1551295550220000000,0.6873696072,1.0887933516,2.6557106205
1551295550278678000,3,1551295550240000000,1551295550240000000,0.6802750519,1.0949618311,2.6423144584
1551295550294210000,3,1551295550260000000,1551295550260000000,0.6728398666,1.0986835959,2.6356102064
1551295550315546000,3,1551295550280000000,1551295550280000000,0.6652574510,1.1047849100,2.6097151317
1551295550335987000,3,1551295550300000000,1551295550300000000,0.6581743298,1.1099644785,2.5960831855
1551295550356310000,3,1551295550320000000,1551295550320000000,0.6519328894,1.1157684721,2.5869127675
1551295550374253000,3,1551295550340000000,1551295550340000000,0.6442408759,1.1215116789,2.5654501417
1551295550395691000,3,1551295550360000000,1551295550360000000,0.6368657360,1.1270750000,2.5601549254
1551295550416267999,3,1551295550380000000,1551295550380000000,0.6308937671,1.1323124983,2.5446761912
1551295550433703999,3,1551295550400000000,1551295550400000000,0.6249146742,1.1398283821,2.5101122303
1551295550453480999,3,1551295550420000000,1551295550420000000,0.6177022239,1.1446475848,2.5010197005
1551295550474179999,3,1551295550440000000,1551295550440000000,0.6115826527,1.1514144387,2.4914821502
1551295550494914999,3,1551295550460000000,1551295550460000000,0.6053107866,1.1583279582,2.4649489298
1551295550511503999,3,1551295550480000000,1551295550480000000,0.5998354871,1.1648985453,2.4427093409
1551295550533470999,3,1551295550500000000,1551295550500000000,0.5941472516,1.1720938959,2.4257998699
1551295550552264999,3,1551295550520000000,1551295550520000000,0.5877564593,1.1784620204,2.4221266022
1551295550576822999,3,1551295550540000000,1551295550540000000,0.5819319179,1.1863944544,2.4088921442
1551295550591794999,3,1551295550560000000,1551295550560000000,0.5755892894,1.1929699071,2.3860639177
1551295550611365999,3,1551295550580000000,1551295550580000000,0.5703642784,1.1994785923,2.3792471349
1551295550631096999,3,1551295550600000000,1551295550600000000,0.5648932471,1.2048939167,2.3582169234
1551295550655717999,3,1551295550620000000,1551295550620000000,0.5607645727,1.2133841276,2.3336827020
1551295550673334999,3,1551295550640000000,1551295550640000000,0.5554588564,1.2207232927,2.3122750705
1551295550695095999,3,1551295550660000000,1551295550660000000,0.5520729487,1.2269634598,2.2911768858
1551295550710952999,3,1551295550680000000,1551295550680000000,0.5473699956,1.2347911376,2.2772751080
1551295550735667999,3,1551295550700000000,1551295550700000000,0.5415505379,1.2415769504,2.2650381635
1551295550749758999,3,1551295550720000000,1551295550720000000,0.5371276985,1.2514797104,2.2484239325
1551295550770139998,3,1551295550740000000,1551295550740000000,0.5321894571,1.2590590356,2.2386640781
1551295550788966999,3,1551295550760000000,1551295550760000000,0.5276579081,1.2659942432,2.2220585556
1551295550815983998,3,1551295550780000000,1551295550780000000,0.5248217326,1.2735798094,2.2102920073
1551295550827841998,3,1551295550800000000,1551295550800000000,0.5200517214,1.2810296131,2.1829751242
1551295550847097998,3,1551295550820000000,1551295550820000000,0.5171648158,1.2894829284,2.1729381664
1551295550871943998,3,1551295550840000000,1551295550840000000,0.5126539587,1.2963228947,2.1568108377
1551295550905998998,3,1551295550860000000,1551295550860000000,0.5093619331,1.3077117047,2.1258117477
1551295550908076998,3,1551295550880000000,1551295550880000000,0.5060035750,1.3154977477,2.1083181656
1551295550934225998,3,1551295550900000000,1551295550900000000,0.5031350394,1.3235327457,2.0841347041
1551295550947051998,3,1551295550920000000,1551295550920000000,0.5007211438,1.3311943003,2.0675294505
1551295550966034998,3,1551295550940000000,1551295550940000000,0.4965948773,1.3399874926,2.0483259954
1551295550991612998,3,1551295550960000000,1551295550960000000,0.4931365239,1.3504688724,2.0347359901
1551295551007144000,3,1551295550980000000,1551295550980000000,0.4908499574,1.3586126082,2.0036572632
1551295551029745000,3,1551295551000000000,1551295551000000000,0.4888928926,1.3668410420,1.9952669200
1551295551051458000,3,1551295551020000000,1551295551020000000,0.4865363480,1.3758062129,1.9662509744
1551295551067849000,3,1551295551040000000,1551295551040000000,0.4851610581,1.3832793970,1.9497738808
1551295551084195000,3,1551295551060000000,1551295551060000000,0.4836544396,1.3930065266,1.9235286508
1551295551104260000,3,1551295551080000000,1551295551080000000,0.4813643801,1.4033665507,1.9082103140
1551295551132928000,3,1551295551100000000,1551295551100000000,0.4816516564,1.4122542787,1.8713585580
1551295551143921000,3,1551295551120000000,1551295551120000000,0.4804105500,1.4205969706,1.8542862829
1551295551164409000,3,1551295551140000000,1551295551140000000,0.4795046670,1.4299717069,1.8336206037
1551295551183979000,3,1551295551160000000,1551295551160000000,0.4785840737,1.4395790376,1.8009915926
1551295551219965000,3,1551295551160000000,1551295551160000000,0.4768949348,1.4477210869,1.7898308074
1551295551224486000,3,1551295551180000000,1551295551180000000,0.4768029945,1.4559429423,1.7709856688
1551295551244837000,3,1551295551200000000,1551295551200000000,0.4761412083,1.4640281150,1.7592833984
1551295551263214000,3,1551295551220000000,1551295551220000000,0.4785770476,1.4745377132,1.7104413552
1551295551283089000,3,1551295551240000000,1551295551240000000,0.4769567755,1.4834058759,1.7111943028
1551295551302883000,3,1551295551260000000,1551295551260000000,0.4772587316,1.4915507130,1.6877687302
1551295551323638000,3,1551295551280000000,1551295551280000000,0.4798802787,1.5014243330,1.6730035906
1551295551340827999,3,1551295551300000000,1551295551300000000,0.4813204292,1.5095765924,1.6357610079
1551295551369983000,3,1551295551320000000,1551295551320000000,0.4817970874,1.5175822365,1.6103662565
1551295551383279000,3,1551295551340000000,1551295551340000000,0.4830111334,1.5273859718,1.6009257761
1551295551405576999,3,1551295551360000000,1551295551360000000,0.4850573539,1.5362589892,1.5688807050
1551295551424604999,3,1551295551380000000,1551295551380000000,0.4866405506,1.5440828650,1.5419458061
1551295551444462999,3,1551295551400000000,1551295551400000000,0.4891741744,1.5527906524,1.5158585776
1551295551459518999,3,1551295551420000000,1551295551420000000,0.4919081535,1.5614253527,1.4872803843
1551295551480577999,3,1551295551440000000,1551295551440000000,0.4941268712,1.5701089438,1.4769345939
1551295551500175999,3,1551295551460000000,1551295551460000000,0.4960130577,1.5777683344,1.4581271116
1551295551524761999,3,1551295551480000000,1551295551480000000,0.4992823953,1.5842192362,1.4217025448
1551295551539214999,3,1551295551500000000,1551295551500000000,0.5027885969,1.5937413087,1.4079816604
1551295551562150999,3,1551295551520000000,1551295551520000000,0.5058909517,1.6020440087,1.3744382214
1551295551579110999,3,1551295551540000000,1551295551540000000,0.5111435772,1.6093310876,1.3498936530
1551295551603540999,3,1551295551560000000,1551295551560000000,0.5133484905,1.6169078108,1.3389335978
1551295551620005999,3,1551295551580000000,1551295551580000000,0.5179676043,1.6228473842,1.2969367723
1551295551637427999,3,1551295551600000000,1551295551600000000,0.5227727228,1.6328143879,1.2668208830
1551295551667478999,3,1551295551620000000,1551295551620000000,0.5269006711,1.6399587772,1.2434455549
1551295551682414999,3,1551295551640000000,1551295551640000000,0.5322340164,1.6472499086,1.2295871934
1551295551696754999,3,1551295551660000000,1551295551660000000,0.5351207422,1.6534614815,1.2087764672
1551295551716782999,3,1551295551680000000,1551295551680000000,0.5397744084,1.6626168901,1.1919870750
1551295551738316999,3,1551295551700000000,1551295551700000000,0.5457777004,1.6691766807,1.1560059089
1551295551763715999,3,1551295551720000000,1551295551720000000,0.5508725854,1.6750543647,1.1311262823
1551295551778337998,3,1551295551740000000,1551295551740000000,0.5570767063,1.6817693660,1.1047420463
1551295551795703998,3,1551295551760000000,1551295551760000000,0.5624452269,1.6883804023,1.0760438994
1551295551816055998,3,1551295551780000000,1551295551780000000,0.5674068333,1.6966576490,1.0668815528
1551295551835591998,3,1551295551800000000,1551295551800000000,0.5732189795,1.7008952712,1.0300307928
1551295551856535998,3,1551295551820000000,1551295551820000000,0.5796146350,1.7078071047,1.0134305280
1551295551875007998,3,1551295551840000000,1551295551840000000,0.5875042243,1.7120594849,0.9596815654
1551295551897494998,3,1551295551860000000,1551295551860000000,0.5930748217,1.7187787266,0.9399893912
1551295551918065998,3,1551295551880000000,1551295551880000000,0.5979350509,1.7259923211,0.9308469031
1551295551934082998,3,1551295551900000000,1551295551900000000,0.6073658617,1.7307947813,0.8955922022
1551295551954867998,3,1551295551920000000,1551295551920000000,0.6120615228,1.7353045736,0.8718776036
1551295551975185998,3,1551295551940000000,1551295551940000000,0.6190667861,1.7403758073,0.8425799028
1551295552000787000,3,1551295551960000000,1551295551960000000,0.6265188338,1.7458094019,0.8213530444
1551295552015819000,3,1551295551980000000,1551295551980000000,0.6341673915,1.7509992527,0.7963437540
1551295552032807000,3,1551295552000000000,1551295552000000000,0.6405783438,1.7543792359,0.7737399820
1551295552052900000,3,1551295552020000000,1551295552020000000,0.6490636462,1.7595088481,0.7665293655
1551295552076997000,3,1551295552040000000,1551295552040000000,0.6564723479,1.7647916481,0.7443889077
1551295552092117000,3,1551295552060000000,1551295552060000000,0.6619271255,1.7680388214,0.7201068272
1551295552113306000,3,1551295552080000000,1551295552080000000,0.6697195359,1.7727271406,0.6894383590
1551295552132518000,3,1551295552100000000,1551295552100000000,0.6762867973,1.7767779694,0.6799652588
1551295552159421000,3,1551295552120000000,1551295552120000000,0.6841111309,1.7804225853,0.6648444712
1551295552174725000,3,1551295552140000000,1551295552140000000,0.6932202656,1.7846226214,0.6440567403
1551295552195004000,3,1551295552160000000,1551295552160000000,0.7000932293,1.7881934765,0.6276732028
1551295552211757000,3,1551295552180000000,1551295552180000000,0.7076081877,1.7918342473,0.5980607989
1551295552231164000,3,1551295552200000000,1551295552200000000,0.7159719596,1.7959123534,0.5907289828
1551295552250242000,3,1551295552220000000,1551295552220000000,0.7234453302,1.7998889937,0.5814030694
1551295552271736000,3,1551295552240000000,1551295552240000000,0.7315234303,1.8018532069,0.5571654329
1551295552289505000,3,1551295552260000000,1551295552260000000,0.7403660398,1.8061376716,0.5390692901
1551295552312436000,3,1551295552280000000,1551295552280000000,0.7481064356,1.8095737265,0.5224270785
1551295552330387000,3,1551295552300000000,1551295552300000000,0.7567571166,1.8119900702,0.5058463806
1551295552350706999,3,1551295552320000000,1551295552320000000,0.7643784337,1.8144955756,0.4901314290
1551295552369474999,3,1551295552340000000,1551295552340000000,0.7741973000,1.8174589900,0.4684993166
1551295552391863999,3,1551295552360000000,1551295552360000000,0.7817929440,1.8209696257,0.4534960708
1551295552408978999,3,1551295552380000000,1551295552380000000,0.7901262243,1.8238371422,0.4435880560
1551295552432906999,3,1551295552400000000,1551295552400000000,0.7991040914,1.8252561231,0.4143464259
1551295552447345999,3,1551295552420000000,1551295552420000000,0.8082279280,1.8295086102,0.4105642991
1551295552472187999,3,1551295552440000000,1551295552440000000,0.8167323167,1.8318758588,0.3942363234
1551295552487738999,3,1551295552460000000,1551295552460000000,0.8260267752,1.8335284899,0.3819326270
1551295552510014999,3,1551295552480000000,1551295552480000000,0.8326053849,1.8371246627,0.3942431127
1551295552527422999,3,1551295552500000000,1551295552500000000,0.8422358545,1.8390107954,0.3722161500
1551295552555009999,3,1551295552520000000,1551295552520000000,0.8511620264,1.8437295934,0.3746095632
1551295552566724999,3,1551295552540000000,1551295552540000000,0.8594702160,1.8453879101,0.3619903739
1551295552588182999,3,1551295552560000000,1551295552560000000,0.8676111353,1.8485533674,0.3563498378
1551295552604822999,3,1551295552580000000,1551295552580000000,0.8763610170,1.8526564621,0.3634161627
1551295552631435999,3,1551295552600000000,1551295552600000000,0.8856522299,1.8553131416,0.3516480441
1551295552646472999,3,1551295552620000000,1551295552620000000,0.8945914581,1.8589119287,0.3521452402
1551295552665904999,3,1551295552640000000,1551295552640000000,0.9026448260,1.8612093710,0.3479158401
1551295552686269999,3,1551295552660000000,1551295552660000000,0.9106208915,1.8648094574,0.3479448769
1551295552710154999,3,1551295552680000000,1551295552680000000,0.9185300637,1.8675008602,0.3488287150
1551295552724623999,3,1551295552700000000,1551295552700000000,0.9278433194,1.8700469395,0.3357017567
1551295552743663999,3,1551295552720000000,1551295552720000000,0.9358193380,1.8736444520,0.3357020475
1551295552764349999,3,1551295552740000000,1551295552740000000,0.9439502158,1.8783641877,0.3634063181
1551295552792822998,3,1551295552760000000,1551295552760000000,0.9536182964,1.8799637313,0.3379523484
1551295552802807998,3,1551295552760000000,1551295552760000000,0.9613269721,1.8832155233,0.3460970977
1551295552828880998,3,1551295552780000000,1551295552780000000,0.9704553079,1.8873711835,0.3412001585
1551295552846103998,3,1551295552800000000,1551295552800000000,0.9798060214,1.8897749865,0.3262857334
1551295552867695998,3,1551295552820000000,1551295552820000000,0.9883127817,1.8935156569,0.3412028746
1551295552882122998,3,1551295552840000000,1551295552840000000,0.9975394160,1.8951833273,0.3293607165
1551295552902195998,3,1551295552860000000,1551295552860000000,1.0055944053,1.8985408454,0.3262818111
1551295552921801998,3,1551295552880000000,1551295552880000000,1.0145433352,1.9020999286,0.3262820009
1551295552951782998,3,1551295552900000000,1551295552900000000,1.0234776268,1.9046014236,0.3252150571
1551295552964303998,3,1551295552920000000,1551295552920000000,1.0316782610,1.9075120395,0.3164049480
