ID,Timestamp,Content
vehicle_raspberry_2,1579275880680092678,"vehicle_raspberry_2"
vehicle_raspberry_2,1579275880700096592,"vehicle_raspberry_2"
vehicle_raspberry_2,1579275880720127218,"vehicle_raspberry_2"
vehicle_raspberry_2,1579275880740095401,"vehicle_raspberry_2"
vehicle_raspberry_2,1579275880760101002,"vehicle_raspberry_2"
vehicle_raspberry_2,1579275880780109544,"vehicle_raspberry_2"
vehicle_raspberry_2,1579275880800090349,"vehicle_raspberry_2"
vehicle_raspberry_5,1579275880820463375,"vehicle_raspberry_5"
vehicle_raspberry_2,1579275880820536983,"vehicle_raspberry_2"
vehicle_raspberry_2,1579275880840144870,"vehicle_raspberry_2"
vehicle_raspberry_5,1579275880840186322,"vehicle_raspberry_5"
vehicle_raspberry_2,1579275880860086738,"vehicle_raspberry_2"
vehicle_raspberry_5,1579275880860120590,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275880880091419,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275880900095085,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275880920105737,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275880940109980,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275880960091480,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275880980105498,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881000139041,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881020102444,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881040092438,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881060105714,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881080106167,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881100091918,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881120101333,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881140123303,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881160096767,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881180089169,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881203003569,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881220156026,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881240082498,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881260125213,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881280084538,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881300101053,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881320119551,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881340092033,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881360099333,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881380102482,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881400091573,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881420146824,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881440091698,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881460102054,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881480117519,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881500092738,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881520110739,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881540183105,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881560112829,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881582990347,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881600118805,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881620123846,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881640130452,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881660123258,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881680138009,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881700120699,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881720118748,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881740152480,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881760092882,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881780094463,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881800128357,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881820089269,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881840097829,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881860118074,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881880094760,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881900102706,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881924535335,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881940126808,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881960121522,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275881980141510,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275882000124418,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275882020113789,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275882040131559,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275882060129721,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275882080111009,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275882100122228,"vehicle_raspberry_5"
vehicle_raspberry_5,1579275882120130187,"vehicle_raspberry_5"
vehicle_raspberry_1,1579275882420097340,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882440093969,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882460133431,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882480095333,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882500103207,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882520121948,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882540092442,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882560095423,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882580112959,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882600083350,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882620097786,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882640141546,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882660096765,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882680100681,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882700125080,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882720088002,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882740100951,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882760127326,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882780094028,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882800094458,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882820126233,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882840097035,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882860088255,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882880123862,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882900116305,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882920095207,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882940146518,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882960097285,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275882980094610,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883000140217,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883020098157,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883040097209,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883060144649,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883080102898,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883100096437,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883120129667,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883140090478,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883160096469,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883180124892,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883200089748,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883220095140,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883240116817,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883260087593,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883280102641,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883300125663,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883320088991,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883340096760,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883360109748,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883380091783,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883403468398,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883420097664,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883440106590,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883460113223,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883480127793,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883500096190,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883520097631,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883540124247,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883560091145,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883580095160,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883600120421,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883620076150,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883640118320,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883660089598,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883680106388,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275883700129750,"vehicle_raspberry_1"
vehicle_raspberry_4,1579275884620142359,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884640125663,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884660086571,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884680101243,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884700107184,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884720089172,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884740095032,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884760126340,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884780090551,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884800101402,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884820123715,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884840086755,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884860099435,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884880142608,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884900096369,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884920104501,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884940125589,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884960089587,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275884980102162,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885000128445,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885020087462,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885040100936,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885060130040,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885080142826,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885100098193,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885120125485,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885140090985,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885160091938,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885180130651,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885200094519,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885220087834,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885240092183,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885260103205,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885280108077,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885300101615,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885320108842,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885340093669,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885360096303,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885380129111,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885400087967,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885420094147,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885440120867,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885460087038,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885480094633,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885500111094,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885520092484,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885540138047,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885560124270,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885580091708,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885600095653,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885620124439,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885640087346,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885660096130,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885680138363,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885700105573,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885720097018,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885740127958,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885760091262,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885780093761,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885800124575,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885820136101,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885840098166,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885860147107,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885880158260,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885900076881,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885920121652,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885940093248,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885960145880,"vehicle_raspberry_4"
vehicle_raspberry_4,1579275885980082511,"vehicle_raspberry_4"
vehicle_raspberry_2,1579275886426544134,"vehicle_raspberry_2"
vehicle_raspberry_1,1579275886426567404,"vehicle_raspberry_1"
vehicle_raspberry_2,1579275886448328345,"vehicle_raspberry_2"
vehicle_raspberry_1,1579275886448364071,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275886464066957,"vehicle_raspberry_1"
vehicle_raspberry_2,1579275886464165088,"vehicle_raspberry_2"
vehicle_raspberry_1,1579275886484113431,"vehicle_raspberry_1"
vehicle_raspberry_2,1579275886484153874,"vehicle_raspberry_2"
vehicle_raspberry_2,1579275886504981508,"vehicle_raspberry_2"
vehicle_raspberry_1,1579275886505085461,"vehicle_raspberry_1"
vehicle_raspberry_1,1579275886524189180,"vehicle_raspberry_1"
vehicle_raspberry_2,1579275886524251728,"vehicle_raspberry_2"
vehicle_raspberry_1,1579275886544128807,"vehicle_raspberry_1"
vehicle_raspberry_2,1579275886544191807,"vehicle_raspberry_2"
vehicle_raspberry_1,1579275886564349290,"vehicle_raspberry_1"
vehicle_raspberry_2,1579275886564409343,"vehicle_raspberry_2"
vehicle_raspberry_1,1579275886584382023,"vehicle_raspberry_1"
vehicle_raspberry_2,1579275886584428184,"vehicle_raspberry_2"
vehicle_raspberry_1,1579275886604196652,"vehicle_raspberry_1"
vehicle_raspberry_2,1579275886604320936,"vehicle_raspberry_2"
vehicle_raspberry_2,1579275886624297545,"vehicle_raspberry_2"
vehicle_raspberry_1,1579275886624308832,"vehicle_raspberry_1"
vehicle_raspberry_2,1579275886644753628,"vehicle_raspberry_2"
vehicle_raspberry_2,1579275888220086288,"vehicle_raspberry_2"
vehicle_raspberry_5,1579275888320127456,"vehicle_raspberry_5"
