Timestamp,vehicle_id,stamp.nanoseconds,pose.x,pose.y,pose.yaw,odometer_distance,imu_acceleration_forward,imu_acceleration_left,speed,battery_voltage,motor_current
1539705352490010999,0,1539705352480081199,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705352508714999,0,1539705352500081037,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705352531041999,0,1539705352520082874,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705352551146999,0,1539705352540080712,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8868244000,0.0000000000
1539705352567919999,0,1539705352560085549,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705352591611999,0,1539705352580083387,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705352630131999,0,1539705352620093062,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705352648487999,0,1539705352640082899,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705352671609999,0,1539705352660126736,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705352688354999,0,1539705352680105574,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705352708106999,0,1539705352700081412,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705352734316998,0,1539705352720123249,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705352751143999,0,1539705352740121086,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0200000000,0.0000000000,7.8751575000,0.0000000000
1539705352774171999,0,1539705352760136924,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705352790848998,0,1539705352780150761,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705352811114998,0,1539705352800116599,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705352828624998,0,1539705352820086437,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3600000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705352850272998,0,1539705352840084274,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3200000000,0.0200000000,0.0000000000,7.8868244000,0.0000000000
1539705352868386998,0,1539705352860083112,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8634906000,0.0000000000
1539705352888420998,0,1539705352880083949,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705352910567998,0,1539705352900080787,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8868244000,0.0000000000
1539705352928031998,0,1539705352920082624,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0100000000,0.0000000000,7.8751575000,0.0000000000
1539705352952553998,0,1539705352940085462,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705352968461998,0,1539705352960083299,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8401568000,0.0000000000
1539705352988929998,0,1539705352980083137,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353009668000,0,1539705353000128974,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353029070000,0,1539705353020106811,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353048360000,0,1539705353040113649,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3000000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
1539705353067742000,0,1539705353060103487,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3400000000,0.0200000000,0.0000000000,7.8751575000,0.0000000000
1539705353090663000,0,1539705353080113324,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3500000000,0.0000000000,0.0000000000,7.8634906000,0.0000000000
1539705353108311000,0,1539705353100098162,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0200000000,0.0000000000,7.8634906000,0.0000000000
1539705353133841000,0,1539705353120153999,0.0000000000,0.0000000000,1.6875152205,22.2669789227,0.3300000000,0.0000000000,0.0000000000,7.8751575000,0.0000000000
